1241
640
1212
899
1282
1201
1517
2494
747
1103
1195
1039
1084
1237
704
880
1663
1515
3883
1176
600
1104
820
991
1131
1491
1060
1237
858
1414
609
1036
1260
925
1019
704
1118
1132
1140
1160
892
1134
843
1022
831
989
726
1264
1344
856
858
909
3224
1217
1142
1031
931
2059
1078
1124
1249
1275
744
878
971
3094
1024
1509
1241
989
969
1428
1295
1681
1264
1262
1123
980
909
1116
1264
1030
1152
1004
1422
1103
1427
1152
990
1159
913
839
1134
1333
887
1043
1589
1187
1451
848
1206
1078
991
1130
2602
1554
816
1002
793
1854
906
966
1825
815
977
880
1093
1263
1089
1246
1153
666
1540
1258
1751
1166
755
643
1500
707
1134
1092
730
869
957
810
818
1511
1360
814
820
659
748
1078
1110
1140
1582
691
991
1365
934
1271
1152
920
1351
1014
1137
1473
965
1519
