6589;16651
6856;25568
7586;16032
4294;18561
9708;13544
7878;14897
4822;14832
7802;18866
7586;16031
4293;18560
9707;13543
7581;14808
5225;12869
8082;13963
6588;16650
6856;25567
4734;11021
4615;10902
5225;96340
2434;6620
4312;9551
2434;6219
4312;9551
4517;9107
10712;20969
8022;24460
4983;14199
5648;10425
7698;18413
8332;12397
7698;18413
8332;12397
3773;15351
5608;14585
12808;18688
5915;19180
3225;9438
2596;7761
6727;12210
3745,6926

